episode,epsilon,moves,raw_return,train_return,won,replay_size,updates,loss,lr,rolling_success_100,beta
264,0.92636,18,-27.0,-26.4,False,2888,2307,7.766964435577393,0.0007985052561021788,0.53,0.45832
265,0.92608,29,-18.0,-17.2,True,2917,2336,9.730876922607422,0.0007984907192662174,0.54,0.45890000000000003
266,0.9258,11,0.0,0.4,True,2928,2347,7.0238938331604,0.000798476112237083,0.54,0.45912000000000003
267,0.92552,6,5.0,5.2,True,2934,2353,8.521677017211914,0.0007984614350177178,0.55,0.45924000000000004
268,0.92524,2,-11.0,-10.8,False,2936,2355,7.897090911865234,0.000798446687611078,0.54,0.45928
269,0.92496,43,-32.0,-31.6,True,2979,2398,7.042302131652832,0.000798431870020134,0.55,0.46014
270,0.92468,1,10.0,10.0,True,2980,2399,5.995666980743408,0.0007984169822478704,0.55,0.46016
271,0.9244,8,3.0,3.6,True,2988,2407,5.571310520172119,0.0007984020242972859,0.55,0.46032
272,0.92412,15,-24.0,-24.4,False,3003,2422,8.873173713684082,0.0007983869961713934,0.55,0.46062000000000003
273,0.92384,24,-13.0,-12.8,True,3027,2446,9.456334114074707,0.0007983718978732199,0.56,0.4611
274,0.92356,4,-13.0,-12.8,False,3031,2450,6.548699378967285,0.0007983567294058062,0.56,0.46118000000000003
275,0.92328,4,7.0,7.2,True,3035,2454,9.52879524230957,0.000798341490772208,0.56,0.46126
276,0.923,7,-16.0,-15.6,False,3042,2461,7.766323089599609,0.0007983261819754942,0.55,0.46140000000000003
277,0.92272,9,2.0,2.4,True,3051,2470,9.140034675598145,0.0007983108030187487,0.55,0.46158
278,0.92244,17,-26.0,-26.0,False,3068,2487,8.11500072479248,0.000798295353905069,0.54,0.46192
279,0.92216,9,2.0,2.8,True,3077,2496,8.525794982910156,0.0007982798346375667,0.55,0.4621
280,0.92188,20,-9.0,-8.8,True,3097,2516,7.8220038414001465,0.000798264245219368,0.55,0.4625
281,0.9216,9,2.0,2.4,True,3106,2525,11.434615135192871,0.0007982485856536127,0.55,0.46268000000000004
282,0.92132,1,10.0,10.0,True,3107,2526,9.402854919433594,0.0007982328559434551,0.55,0.4627
283,0.92104,9,-18.0,-18.0,False,3116,2535,9.444199562072754,0.0007982170560920632,0.54,0.46288
284,0.92076,9,2.0,2.8,True,3125,2544,7.754275798797607,0.0007982011861026198,0.54,0.46306
285,0.92048,5,-14.0,-14.0,False,3130,2549,8.47232723236084,0.0007981852459783212,0.53,0.46316
286,0.9202,3,8.0,8.0,True,3133,2552,8.739550590515137,0.0007981692357223783,0.53,0.46322
287,0.91992,6,-15.0,-14.8,False,3139,2558,9.890360832214355,0.0007981531553380157,0.52,0.46334000000000003
288,0.91964,4,-13.0,-12.8,False,3143,2562,9.790374755859375,0.0007981370048284722,0.52,0.46342000000000005
289,0.91936,10,-19.0,-19.2,False,3153,2572,7.211341857910156,0.0007981207841970011,0.52,0.46362000000000003
290,0.91908,1,-10.0,-10.0,False,3154,2573,8.861678123474121,0.0007981044934468695,0.51,0.46364000000000005
291,0.9188,10,1.0,1.2,True,3164,2583,6.390717506408691,0.0007980881325813587,0.52,0.46384000000000003
292,0.91852,22,-11.0,-10.8,True,3186,2605,8.770064353942871,0.000798071701603764,0.52,0.46428
293,0.91824,3,-12.0,-11.6,False,3189,2608,8.902127265930176,0.000798055200517395,0.51,0.46434000000000003
294,0.91796,4,7.0,7.2,True,3193,2612,10.016315460205078,0.0007980386293255753,0.52,0.46442
295,0.91768,7,-16.0,-16.0,False,3200,2619,9.48277473449707,0.0007980219880316428,0.51,0.46456000000000003
296,0.9174,3,-12.0,-12.0,False,3203,2622,8.52575397491455,0.0007980052766389494,0.5,0.46462000000000003
297,0.91712,45,-45.0,-44.8,False,3244,2667,8.947772979736328,0.0007979884951508611,0.49,0.46552000000000004
298,0.91684,7,4.0,4.4,True,3251,2674,9.45199203491211,0.0007979716435707579,0.49,0.46566
299,0.91656,45,-45.0,-45.2,False,3292,2719,10.5947904586792,0.0007979547219020342,0.48,0.46656000000000003
300,0.91628,6,5.0,5.2,True,3298,2725,9.267995834350586,0.0007979377301480982,0.49,0.46668000000000004
301,0.916,2,-11.0,-11.2,False,3300,2727,6.834767818450928,0.0007979206683123726,0.49,0.46672
302,0.91572,4,-13.0,-12.8,False,3304,2731,10.19022274017334,0.0007979035363982938,0.49,0.4668
303,0.91544,13,-2.0,-2.0,True,3317,2744,7.453524589538574,0.0007978863344093128,0.49,0.46706000000000003
304,0.91516,37,-46.0,-46.0,False,3354,2781,7.512358665466309,0.0007978690623488942,0.48,0.4678
305,0.91488,5,-14.0,-14.0,False,3359,2786,9.852299690246582,0.0007978517202205168,0.48,0.46790000000000004
306,0.9146,4,-13.0,-12.8,False,3363,2790,7.437338352203369,0.0007978343080276741,0.47,0.46798
307,0.91432,2,9.0,9.2,True,3365,2792,6.884427070617676,0.000797816825773873,0.48,0.46802
308,0.91404,9,2.0,2.4,True,3374,2801,8.308424949645996,0.0007977992734626348,0.49,0.4682
309,0.91376,22,-11.0,-10.8,True,3396,2823,8.09780502319336,0.0007977816510974948,0.5,0.46864
310,0.91348,14,-23.0,-22.8,False,3410,2837,8.464399337768555,0.0007977639586820028,0.49,0.46892
311,0.9132,3,8.0,8.4,True,3413,2840,8.60422420501709,0.0007977461962197221,0.49,0.46898
312,0.91292,4,-13.0,-12.8,False,3417,2844,6.821746826171875,0.0007977283637142307,0.48,0.46906000000000003
313,0.91264,10,1.0,1.2,True,3427,2854,8.202629089355469,0.0007977104611691202,0.49,0.46926
314,0.91236,7,-16.0,-15.6,False,3434,2861,8.044032096862793,0.0007976924885879967,0.48,0.46940000000000004
315,0.91208,3,8.0,8.4,True,3437,2864,6.974402904510498,0.0007976744459744802,0.48,0.46946
316,0.9118,5,-14.0,-13.6,False,3442,2869,8.115549087524414,0.0007976563333322047,0.47,0.46956000000000003
317,0.91152,21,-30.0,-29.6,False,3463,2890,8.728190422058105,0.0007976381506648187,0.46,0.46998
318,0.91124,21,-10.0,-9.6,True,3484,2911,9.464500427246094,0.0007976198979759844,0.47,0.47040000000000004
319,0.91096,3,8.0,8.0,True,3487,2914,7.0516743659973145,0.0007976015752693784,0.48,0.47046
320,0.91068,4,-13.0,-12.8,False,3491,2918,7.554229736328125,0.000797583182548691,0.48,0.47054
321,0.9104,3,-12.0,-12.0,False,3494,2921,6.5702714920043945,0.0007975647198176272,0.47,0.4706
322,0.91012,10,-19.0,-18.8,False,3504,2931,7.449832439422607,0.0007975461870799056,0.47,0.4708
323,0.90984,7,-16.0,-16.4,False,3511,2938,7.525101184844971,0.0007975275843392591,0.46,0.47094
324,0.90956,15,-4.0,-3.6,True,3526,2953,7.255314350128174,0.0007975089115994346,0.47,0.47124
325,0.90928,2,-11.0,-11.2,False,3528,2955,10.58084774017334,0.0007974901688641932,0.47,0.47128000000000003
326,0.909,1,10.0,10.0,True,3529,2956,9.641971588134766,0.0007974713561373104,0.47,0.47130000000000005
327,0.90872,9,-18.0,-18.4,False,3538,2965,7.2361674308776855,0.000797452473422575,0.46,0.47148
328,0.90844,11,0.0,0.4,True,3549,2976,8.084802627563477,0.0007974335207237905,0.47,0.4717
329,0.90816,33,-22.0,-22.0,True,3582,3009,6.336963653564453,0.0007974144980447746,0.48,0.47236
330,0.90788,2,9.0,9.2,True,3584,3011,7.348799228668213,0.0007973954053893585,0.49,0.47240000000000004
331,0.9076,35,-24.0,-23.6,True,3619,3046,9.2485933303833,0.0007973762427613881,0.49,0.4731
332,0.90732,6,5.0,5.6,True,3625,3052,11.034636497497559,0.000797357010164723,0.5,0.47322000000000003
333,0.90704,1,10.0,10.0,True,3626,3053,7.134640693664551,0.0007973377076032372,0.51,0.47324
334,0.90676,17,-6.0,-5.6,True,3643,3070,6.096076011657715,0.0007973183350808185,0.52,0.47358
335,0.90648,8,3.0,3.2,True,3651,3078,8.979543685913086,0.000797298892601369,0.53,0.47374000000000005
336,0.9062,14,-23.0,-22.8,False,3665,3092,6.773436546325684,0.0007972793801688048,0.53,0.47402
337,0.90592,3,-12.0,-11.6,False,3668,3095,7.970150947570801,0.000797259797787056,0.53,0.47408
338,0.90564,3,-12.0,-11.6,False,3671,3098,8.181171417236328,0.000797240145460067,0.53,0.47414
339,0.90536,1,10.0,10.0,True,3672,3099,9.993638038635254,0.0007972204231917961,0.53,0.47416
340,0.90508,1,10.0,10.0,True,3673,3100,9.347028732299805,0.0007972006309862158,0.54,0.47418000000000005
341,0.9048,7,4.0,4.4,True,3680,3107,9.062442779541016,0.0007971807688473127,0.55,0.47432
342,0.90452,7,-16.0,-16.0,False,3687,3114,6.133724212646484,0.0007971608367790876,0.55,0.47446
343,0.90424,6,-15.0,-14.4,False,3693,3120,8.834936141967773,0.0007971408347855549,0.54,0.47458
344,0.90396,15,-24.0,-24.4,False,3708,3135,6.171665191650391,0.0007971207628707437,0.53,0.47488
345,0.90368,1,10.0,10.0,True,3709,3136,9.17398738861084,0.0007971006210386967,0.54,0.4749
346,0.9034,4,-13.0,-12.8,False,3713,3140,7.5499982833862305,0.0007970804092934709,0.53,0.47498
347,0.90312,7,4.0,4.4,True,3720,3147,6.570509433746338,0.0007970601276391374,0.53,0.47512000000000004
348,0.90284,3,8.0,8.0,True,3723,3150,8.02989673614502,0.0007970397760797813,0.54,0.47518000000000005
349,0.90256,10,1.0,1.2,True,3733,3160,7.942746162414551,0.000797019354619502,0.54,0.47538
350,0.90228,11,0.0,0.4,True,3744,3171,10.292600631713867,0.0007969988632624126,0.54,0.4756
351,0.902,3,-12.0,-12.0,False,3747,3174,7.966615200042725,0.0007969783020126403,0.53,0.47566
352,0.90172,4,-13.0,-13.2,False,3751,3178,6.7586259841918945,0.000796957670874327,0.52,0.47574000000000005
353,0.90144,45,-45.0,-44.8,False,3792,3223,7.519700050354004,0.000796936969851628,0.51,0.47664
354,0.90116,9,2.0,2.4,True,3801,3232,7.348420143127441,0.0007969161989487129,0.52,0.47682
355,0.90088,33,-42.0,-42.0,False,3834,3265,8.047951698303223,0.0007968953581697654,0.51,0.47748
356,0.9006,3,8.0,8.0,True,3837,3268,7.67893123626709,0.0007968744475189834,0.52,0.47754
357,0.90032,45,-45.0,-44.8,False,3878,3313,10.40615177154541,0.0007968534670005785,0.52,0.47844000000000003
358,0.90004,6,5.0,5.2,True,3884,3319,6.270782470703125,0.0007968324166187768,0.53,0.47856000000000004
359,0.89976,9,-18.0,-18.0,False,3893,3328,9.184511184692383,0.0007968112963778181,0.53,0.47874000000000005
360,0.89948,14,-23.0,-23.6,False,3907,3342,8.452507972717285,0.0007967901062819567,0.52,0.47902
361,0.8992,2,-11.0,-10.8,False,3909,3344,7.551176071166992,0.0007967688463354605,0.52,0.47906000000000004
362,0.89892,11,-20.0,-20.0,False,3920,3355,6.811546325683594,0.0007967475165426117,0.51,0.47928000000000004
363,0.89864,1,10.0,10.0,True,3921,3356,7.393248081207275,0.0007967261169077067,0.51,0.4793
364,0.89836,3,-12.0,-12.0,False,3924,3359,8.631436347961426,0.0007967046474350557,0.51,0.47936
365,0.89808,43,-52.0,-52.0,False,3967,3402,5.949000358581543,0.0007966831081289832,0.5,0.48022000000000004
366,0.8978,1,-10.0,-10.0,False,3968,3403,6.741103172302246,0.0007966614989938274,0.49,0.48024
367,0.89752,31,-20.0,-19.6,True,3999,3434,7.489493370056152,0.0007966398200339413,0.49,0.48086
368,0.89724,2,-11.0,-10.8,False,4001,3436,7.353484153747559,0.000796618071253691,0.49,0.4809
369,0.89696,4,7.0,7.2,True,4005,3440,8.128769874572754,0.0007965962526574573,0.49,0.48098
370,0.89668,5,6.0,6.4,True,4010,3445,7.406799793243408,0.0007965743642496352,0.49,0.48108
371,0.8964,8,3.0,3.6,True,4018,3453,8.809036254882812,0.0007965524060346332,0.49,0.48124
372,0.89612,10,1.0,1.2,True,4028,3463,7.701360702514648,0.000796530378016874,0.5,0.48144000000000003
373,0.89584,6,-15.0,-15.6,False,4034,3469,6.255202770233154,0.0007965082802007948,0.49,0.48156
374,0.89556,1,-10.0,-10.0,False,4035,3470,7.769443988800049,0.0007964861125908464,0.49,0.48158
375,0.89528,1,-10.0,-10.0,False,4036,3471,5.8886189460754395,0.0007964638751914938,0.48,0.48160000000000003
376,0.895,7,-16.0,-15.6,False,4043,3478,8.437594413757324,0.0007964415680072161,0.48,0.48174000000000006
377,0.89472,8,3.0,3.6,True,4051,3486,8.054557800292969,0.0007964191910425064,0.48,0.4819
378,0.89444,14,-23.0,-22.8,False,4065,3500,6.1831769943237305,0.0007963967443018719,0.48,0.48218
379,0.89416,13,-22.0,-22.4,False,4078,3513,7.112793445587158,0.000796374227789834,0.47,0.48244000000000004
380,0.89388,15,-24.0,-24.0,False,4093,3528,7.664502143859863,0.0007963516415109275,0.46,0.48274
381,0.8936,11,0.0,0.8,True,4104,3539,7.206076145172119,0.0007963289854697023,0.46,0.48296000000000006
382,0.89332,33,-42.0,-41.2,False,4137,3572,6.909242630004883,0.0007963062596707215,0.45,0.48362000000000005
383,0.89304,10,1.0,1.2,True,4147,3582,7.146899223327637,0.0007962834641185625,0.46,0.48382000000000003
384,0.89276,18,-7.0,-6.8,True,4165,3600,8.298040390014648,0.0007962605988178171,0.46,0.48418000000000005
385,0.89248,16,-5.0,-4.8,True,4181,3616,8.22595500946045,0.0007962376637730904,0.47,0.48450000000000004
386,0.8922,1,10.0,10.0,True,4182,3617,6.362890720367432,0.0007962146589890023,0.47,0.48452
387,0.89192,16,-5.0,-4.8,True,4198,3633,7.473170280456543,0.0007961915844701864,0.48,0.48484000000000005
388,0.89164,5,6.0,6.4,True,4203,3638,6.4371562004089355,0.0007961684402212903,0.49,0.48494000000000004
389,0.89136,13,-22.0,-22.0,False,4216,3651,5.887589931488037,0.0007961452262469757,0.49,0.4852
390,0.89108,12,-1.0,-0.8,True,4228,3663,5.91786527633667,0.0007961219425519186,0.5,0.48544000000000004
391,0.8908,6,-15.0,-15.2,False,4234,3669,7.987244129180908,0.0007960985891408084,0.49,0.48556
392,0.89052,8,3.0,3.2,True,4242,3677,10.713303565979004,0.0007960751660183494,0.49,0.48572000000000004
393,0.89024,30,-39.0,-39.6,False,4272,3707,8.064160346984863,0.0007960516731892591,0.49,0.48632000000000003
394,0.88996,4,-13.0,-12.4,False,4276,3711,6.148037910461426,0.0007960281106582697,0.48,0.4864
395,0.88968,1,10.0,10.0,True,4277,3712,7.868701457977295,0.0007960044784301271,0.49,0.48642
396,0.8894,22,-31.0,-30.8,False,4299,3734,6.853964805603027,0.0007959807765095914,0.49,0.48686
397,0.88912,14,-23.0,-22.8,False,4313,3748,8.47920036315918,0.0007959570049014364,0.49,0.48714
398,0.88884,5,6.0,6.0,True,4318,3753,7.89080810546875,0.0007959331636104506,0.49,0.48724
399,0.88856,14,-3.0,-2.8,True,4332,3767,10.222453117370605,0.0007959092526414357,0.5,0.48752
400,0.88828,7,-16.0,-15.6,False,4339,3774,7.154698848724365,0.0007958852719992081,0.49,0.48766000000000004
401,0.888,29,-18.0,-17.6,True,4368,3803,7.583123683929443,0.000795861221688598,0.5,0.48824
402,0.88772,10,1.0,1.6,True,4378,3813,7.5257158279418945,0.0007958371017144493,0.51,0.48844000000000004
403,0.88744,6,-15.0,-14.8,False,4384,3819,8.540668487548828,0.0007958129120816209,0.5,0.48856
404,0.88716,2,-11.0,-10.8,False,4386,3821,6.824082851409912,0.0007957886527949845,0.5,0.48860000000000003
405,0.88688,4,7.0,7.2,True,4390,3825,7.031963348388672,0.0007957643238594266,0.51,0.48868
406,0.8866,19,-28.0,-28.0,False,4409,3844,6.688872337341309,0.0007957399252798476,0.51,0.48906000000000005
407,0.88632,2,9.0,9.2,True,4411,3846,7.2098188400268555,0.0007957154570611619,0.51,0.48910000000000003
408,0.88604,1,-10.0,-10.0,False,4412,3847,7.5933518409729,0.0007956909192082979,0.5,0.48912
409,0.88576,4,7.0,7.6,True,4416,3851,8.506624221801758,0.0007956663117261979,0.5,0.4892
410,0.88548,1,-10.0,-10.0,False,4417,3852,5.871527194976807,0.0007956416346198185,0.5,0.48922
411,0.8852,8,-17.0,-16.8,False,4425,3860,8.998700141906738,0.00079561688789413,0.49,0.48938000000000004
412,0.88492,3,8.0,8.4,True,4428,3863,7.923391342163086,0.0007955920715541171,0.5,0.48944
413,0.88464,2,9.0,9.2,True,4430,3865,5.686942100524902,0.0007955671856047781,0.5,0.48948
414,0.88436,19,-28.0,-28.0,False,4449,3884,6.301873207092285,0.0007955422300511258,0.5,0.48986
415,0.88408,3,8.0,8.0,True,4452,3887,7.005483150482178,0.0007955172048981866,0.5,0.48992
416,0.8838,9,2.0,2.4,True,4461,3896,8.827836990356445,0.000795492110151001,0.51,0.49010000000000004
417,0.88352,3,-12.0,-12.0,False,4464,3899,6.589499473571777,0.0007954669458146238,0.51,0.49016000000000004
418,0.88324,5,-14.0,-14.0,False,4469,3904,7.297516822814941,0.0007954417118941233,0.5,0.49026000000000003
419,0.88296,1,-10.0,-10.0,False,4470,3905,5.659775257110596,0.0007954164083945825,0.49,0.49028000000000005
420,0.88268,14,-23.0,-23.2,False,4484,3919,7.653223514556885,0.0007953910353210978,0.49,0.49056
421,0.8824,2,9.0,9.2,True,4486,3921,8.265947341918945,0.00079536559267878,0.5,0.49060000000000004
422,0.88212,12,-1.0,-0.8,True,4498,3933,6.09760856628418,0.0007953400804727536,0.51,0.49084000000000005
423,0.88184,22,-11.0,-10.8,True,4520,3955,6.738004207611084,0.0007953144987081575,0.52,0.49128000000000005
424,0.88156,15,-24.0,-24.0,False,4535,3970,8.146126747131348,0.0007952888473901444,0.51,0.49158
425,0.88128,7,-16.0,-16.0,False,4542,3977,6.899834632873535,0.0007952631265238806,0.51,0.49172000000000005
426,0.881,3,8.0,8.4,True,4545,3980,7.893182754516602,0.0007952373361145473,0.51,0.49178
427,0.88072,2,-11.0,-11.2,False,4547,3982,6.3956122398376465,0.0007952114761673388,0.51,0.49182000000000003
428,0.88044,1,-10.0,-10.0,False,4548,3983,6.646227836608887,0.0007951855466874641,0.5,0.49184
429,0.88016,45,-45.0,-44.8,False,4589,4028,8.822905540466309,0.000795159547680146,0.49,0.49274
430,0.87988,7,-16.0,-16.0,False,4596,4035,7.75507116317749,0.0007951334791506208,0.48,0.49288
431,0.8796,17,-6.0,-5.6,True,4613,4052,7.010683059692383,0.0007951073411041398,0.48,0.49322
432,0.87932,1,-10.0,-10.0,False,4614,4053,6.586781024932861,0.0007950811335459674,0.47,0.49324
433,0.87904,9,2.0,2.0,True,4623,4062,5.576215744018555,0.0007950548564813822,0.47,0.49342
434,0.87876,10,1.0,1.2,True,4633,4072,6.283246994018555,0.0007950285099156773,0.47,0.49362
435,0.87848,20,-9.0,-8.4,True,4653,4092,7.48658561706543,0.0007950020938541594,0.47,0.49402
436,0.8782,15,-4.0,-3.6,True,4668,4107,6.525811672210693,0.0007949756083021491,0.48,0.49432000000000004
437,0.87792,8,3.0,3.2,True,4676,4115,8.094259262084961,0.0007949490532649811,0.49,0.49448000000000003
438,0.87764,7,4.0,4.4,True,4683,4122,7.2273993492126465,0.0007949224287480041,0.5,0.49462
439,0.87736,2,9.0,9.2,True,4685,4124,7.045288562774658,0.000794895734756581,0.5,0.49466
440,0.87708,13,-22.0,-21.6,False,4698,4137,5.535603046417236,0.0007948689712960884,0.49,0.49492
441,0.8768,19,-8.0,-7.6,True,4717,4156,8.256155967712402,0.000794842138371917,0.49,0.4953
442,0.87652,2,-11.0,-11.2,False,4719,4158,7.564835548400879,0.0007948152359894715,0.49,0.49534
443,0.87624,4,7.0,7.2,True,4723,4162,8.879584312438965,0.0007947882641541707,0.5,0.49542
444,0.87596,11,0.0,0.4,True,4734,4173,6.85109281539917,0.0007947612228714472,0.51,0.49564
445,0.87568,15,-4.0,-3.6,True,4749,4188,6.9362053871154785,0.0007947341121467476,0.51,0.49594
446,0.8754,1,-10.0,-10.0,False,4750,4189,6.404183864593506,0.0007947069319855326,0.51,0.49596
447,0.87512,12,-1.0,-0.8,True,4762,4201,8.161212921142578,0.0007946796823932768,0.51,0.49620000000000003
448,0.87484,8,3.0,3.6,True,4770,4209,4.92966365814209,0.000794652363375469,0.51,0.49636
449,0.87456,26,-35.0,-35.2,False,4796,4235,6.687140464782715,0.0007946249749376117,0.5,0.49688000000000004
450,0.87428,6,-15.0,-15.6,False,4802,4241,8.302309036254883,0.0007945975170852215,0.49,0.497
451,0.874,3,8.0,8.0,True,4805,4244,8.171121597290039,0.000794569989823829,0.5,0.49706
452,0.87372,7,4.0,4.4,True,4812,4251,7.550961494445801,0.0007945423931589787,0.51,0.49720000000000003
453,0.87344,11,-20.0,-19.6,False,4823,4262,7.844090461730957,0.0007945147270962291,0.51,0.49742000000000003
454,0.87316,13,-2.0,-1.6,True,4836,4275,7.870163440704346,0.0007944869916411528,0.51,0.49768
455,0.87288,4,7.0,7.2,True,4840,4279,6.220896244049072,0.0007944591867993364,0.52,0.49776000000000004
456,0.8726,1,-10.0,-10.0,False,4841,4280,5.048514366149902,0.0007944313125763801,0.51,0.49778
457,0.87232,3,-12.0,-12.0,False,4844,4283,8.690468788146973,0.0007944033689778985,0.51,0.49784
458,0.87204,29,-18.0,-17.6,True,4873,4312,7.1446332931518555,0.00079437535600952,0.51,0.49842000000000003
459,0.87176,1,-10.0,-10.0,False,4874,4313,5.91288948059082,0.000794347273676887,0.51,0.49844
460,0.87148,13,-22.0,-21.6,False,4887,4326,6.126686096191406,0.0007943191219856558,0.51,0.49870000000000003
461,0.8712,16,-5.0,-4.8,True,4903,4342,6.433711528778076,0.0007942909009414967,0.52,0.49902
462,0.87092,5,6.0,6.4,True,4908,4347,7.423357009887695,0.000794262610550094,0.53,0.49912
463,0.87064,7,4.0,4.4,True,4915,4354,5.641252517700195,0.000794234250817146,0.53,0.49926000000000004
464,0.87036,8,3.0,3.6,True,4923,4362,8.865113258361816,0.0007942058217483651,0.54,0.49942000000000003
465,0.87008,45,-45.0,-44.4,False,4964,4407,7.46739387512207,0.0007941773233494772,0.54,0.50032
466,0.8698,4,-13.0,-12.8,False,4968,4411,7.276649475097656,0.0007941487556262227,0.54,0.5004000000000001
467,0.86952,3,8.0,8.0,True,4971,4414,6.759953022003174,0.0007941201185843555,0.54,0.50046
468,0.86924,33,-22.0,-22.0,True,5004,4447,6.821014881134033,0.0007940914122296439,0.55,0.50112
469,0.86896,4,7.0,7.2,True,5008,4451,6.653559684753418,0.0007940626365678699,0.55,0.5012
470,0.86868,4,-13.0,-12.4,False,5012,4455,7.3082356452941895,0.0007940337916048294,0.54,0.5012800000000001
471,0.8684,8,3.0,3.6,True,5020,4463,6.7981648445129395,0.0007940048773463325,0.54,0.50144
