variant,episode,epsilon,moves,return,won,replay_size,loss,rolling_success_100
dueling_dqn,242,0.83646,40,-40.0,False,6091,1.2256862191861728e-13,0.57
dueling_dqn,243,0.83579,22,-11.0,True,6113,5.140332604014475e-14,0.58
dueling_dqn,244,0.83511,40,-40.0,False,6153,9.320322291728189e-14,0.57
dueling_dqn,245,0.83443,40,-40.0,False,6193,2.1582735598713043e-13,0.57
dueling_dqn,246,0.83375,39,-48.0,False,6232,3.15636405900932e-13,0.56
dueling_dqn,247,0.83307,24,-13.0,True,6256,7.432943149865423e-14,0.57
dueling_dqn,248,0.83239,14,-3.0,True,6270,4.1838754682999024e-13,0.58
dueling_dqn,249,0.83171,13,-2.0,True,6283,4.2676973066591017e-13,0.59
dueling_dqn,250,0.83104,20,-9.0,True,6303,1.6187051699034782e-13,0.6
dueling_dqn,251,0.83036,27,-16.0,True,6330,9.614531393253856e-14,0.6
dueling_dqn,252,0.82968,40,-40.0,False,6370,5.01432229071952e-13,0.59
dueling_dqn,253,0.829,10,-19.0,False,6380,3.5638159090467525e-13,0.59
dueling_dqn,254,0.82832,10,1.0,True,6390,3.4744429555644274e-13,0.6
dueling_dqn,255,0.82764,40,-29.0,True,6430,1.5959455978986625e-13,0.61
dueling_dqn,256,0.82696,32,-41.0,False,6462,2.5224267119483557e-13,0.61
dueling_dqn,257,0.82629,2,9.0,True,6464,1.5736301151036969e-12,0.61
dueling_dqn,258,0.82561,8,3.0,True,6472,1.3543610677402285e-12,0.61
dueling_dqn,259,0.82493,12,-1.0,True,6484,4.796163466380676e-13,0.62
dueling_dqn,260,0.82425,17,-6.0,True,6501,4.545253062815391e-13,0.63
dueling_dqn,261,0.82357,40,-40.0,False,6541,2.277067423506196e-13,0.63
dueling_dqn,262,0.82289,23,-12.0,True,6564,2.5637825196156427e-12,0.63
dueling_dqn,263,0.82221,14,-3.0,True,6578,7.412404023909858e-13,0.63
dueling_dqn,264,0.82154,29,-18.0,True,6607,7.102096688527126e-13,0.64
dueling_dqn,265,0.82086,28,-17.0,True,6635,1.8317569683290458e-12,0.65
dueling_dqn,266,0.82018,4,-13.0,False,6639,9.50350909079134e-13,0.65
dueling_dqn,267,0.8195,7,4.0,True,6646,1.1728951143652466e-12,0.65
dueling_dqn,268,0.81882,5,-14.0,False,6651,1.4414025528708407e-12,0.64
dueling_dqn,269,0.81814,21,-10.0,True,6672,1.1741718708435656e-12,0.65
dueling_dqn,270,0.81746,10,-19.0,False,6682,2.581046487648564e-12,0.64
dueling_dqn,271,0.81679,40,-40.0,False,6722,2.4864554859505006e-12,0.64
dueling_dqn,272,0.81611,25,-14.0,True,6747,5.778155731661627e-13,0.65
dueling_dqn,273,0.81543,2,9.0,True,6749,9.92317339409965e-13,0.66
dueling_dqn,274,0.81475,10,1.0,True,6759,5.710987238671805e-13,0.66
dueling_dqn,275,0.81407,40,-40.0,False,6799,1.3205547766403924e-12,0.66
dueling_dqn,276,0.81339,3,-12.0,False,6802,2.573719015686038e-12,0.65
dueling_dqn,277,0.81271,7,4.0,True,6809,8.838485499040871e-13,0.65
dueling_dqn,278,0.81204,19,-8.0,True,6828,2.543576460567465e-12,0.66
dueling_dqn,279,0.81136,17,-6.0,True,6845,4.317657342767234e-12,0.67
dueling_dqn,280,0.81068,29,-18.0,True,6874,8.949341268049693e-12,0.67
dueling_dqn,281,0.81,10,1.0,True,6884,5.252354107199153e-12,0.67
dueling_dqn,282,0.80932,31,-20.0,True,6915,6.221134718487065e-12,0.67
dueling_dqn,283,0.80864,16,-5.0,True,6931,2.8115898498271008e-11,0.67
dueling_dqn,284,0.80796,40,-40.0,False,6971,2.138222932046574e-11,0.66
dueling_dqn,285,0.80729,8,3.0,True,6979,1.7115808770284957e-11,0.66
dueling_dqn,286,0.80661,1,-10.0,False,6980,1.5822287924294187e-11,0.66
dueling_dqn,287,0.80593,17,-6.0,True,6997,3.5940861398131574e-11,0.66
dueling_dqn,288,0.80525,29,-18.0,True,7026,1.744471234133016e-11,0.66
dueling_dqn,289,0.80457,10,1.0,True,7036,1.223665613281355e-11,0.66
dueling_dqn,290,0.80389,27,-36.0,False,7063,3.6770586575585185e-11,0.65
dueling_dqn,291,0.80321,40,-40.0,False,7103,2.8940044805025877e-10,0.64
dueling_dqn,292,0.80254,11,0.0,True,7114,3.0505775683309366e-10,0.65
dueling_dqn,293,0.80186,34,-23.0,True,7148,2.2821011746998465e-10,0.66
dueling_dqn,294,0.80118,6,5.0,True,7154,1.5164763889075061e-10,0.66
dueling_dqn,295,0.8005,19,-8.0,True,7173,1.5289380872474112e-10,0.67
dueling_dqn,296,0.79982,12,-21.0,False,7185,2.0401613731735324e-10,0.66
dueling_dqn,297,0.79914,33,-22.0,True,7218,5.329672814191611e-10,0.66
dueling_dqn,298,0.79846,9,2.0,True,7227,2.489161543550722e-09,0.67
