episode,epsilon,moves,raw_return,train_return,won,replay_size,updates,loss,lr,rolling_success_100
3844,0.05,1,10.0,10.0,True,20000,25745,0.012972015887498856,0.00019471049100370938,0.99
3845,0.05,20,-9.0,-8.6,True,20000,25765,0.015864815562963486,0.00019456010238916034,0.99
3846,0.05,2,9.0,9.2,True,20000,25767,0.017173191532492638,0.00019440981461823738,0.99
3847,0.05,4,7.0,7.6,True,20000,25771,0.016011977568268776,0.00019425962775027186,0.99
3848,0.05,1,10.0,10.0,True,20000,25772,0.009317239746451378,0.00019410954184455515,0.99
3849,0.05,45,-45.0,-45.0,False,20000,25817,0.015026293694972992,0.0001939595569603388,0.98
3850,0.05,2,9.0,9.2,True,20000,25819,0.012341167777776718,0.00019380967315683456,0.98
3851,0.05,5,6.0,6.8,True,20000,25824,0.01380766648799181,0.00019365989049321397,0.98
3852,0.05,2,9.0,9.2,True,20000,25826,0.013827082701027393,0.0001935102090286091,0.98
3853,0.05,5,6.0,6.4,True,20000,25831,0.018581068143248558,0.00019336062882211157,0.98
3854,0.05,3,8.0,8.4,True,20000,25834,0.016227962449193,0.00019321114993277338,0.98
3855,0.05,5,6.0,6.4,True,20000,25839,0.013719098642468452,0.00019306177241960648,0.99
3856,0.05,4,7.0,7.6,True,20000,25843,0.016018815338611603,0.00019291249634158285,0.99
3857,0.05,7,4.0,4.4,True,20000,25850,0.01621818356215954,0.00019276332175763403,0.99
3858,0.05,3,8.0,8.4,True,20000,25853,0.011639713309705257,0.00019261424872665193,0.99
3859,0.05,5,6.0,6.4,True,20000,25858,0.013340826146304607,0.00019246527730748826,0.99
3860,0.05,3,8.0,8.4,True,20000,25861,0.009896986186504364,0.00019231640755895462,0.99
3861,0.05,1,10.0,10.0,True,20000,25862,0.015176323242485523,0.00019216763953982234,0.99
3862,0.05,2,9.0,9.2,True,20000,25864,0.011680524796247482,0.00019201897330882266,0.99
3863,0.05,2,9.0,9.2,True,20000,25866,0.013090193271636963,0.0001918704089246466,0.99
3864,0.05,3,8.0,8.4,True,20000,25869,0.014684784226119518,0.00019172194644594516,0.99
3865,0.05,2,9.0,9.2,True,20000,25871,0.011233638972043991,0.00019157358593132896,0.99
3866,0.05,1,10.0,10.0,True,20000,25872,0.011829841881990433,0.00019142532743936827,0.99
3867,0.05,45,-45.0,-44.8,False,20000,25917,0.01324611809104681,0.00019127717102859345,0.98
3868,0.05,3,8.0,8.2,True,20000,25920,0.021366864442825317,0.0001911291167574941,0.98
3869,0.05,5,6.0,6.4,True,20000,25925,0.012348348274827003,0.0001909811646845196,0.98
3870,0.05,2,9.0,9.2,True,20000,25927,0.02042151242494583,0.00019083331486807924,0.98
3871,0.05,4,7.0,7.6,True,20000,25931,0.016534579917788506,0.00019068556736654172,0.98
3872,0.05,4,7.0,7.6,True,20000,25935,0.01557498425245285,0.00019053792223823566,0.98
3873,0.05,1,10.0,10.0,True,20000,25936,0.009940345771610737,0.00019039037954144862,0.98
3874,0.05,4,7.0,7.2,True,20000,25940,0.01146138645708561,0.00019024293933442835,0.98
3875,0.05,3,8.0,8.4,True,20000,25943,0.011212875135242939,0.00019009560167538198,0.98
3876,0.05,1,10.0,10.0,True,20000,25944,0.012318086810410023,0.00018994836662247587,0.98
3877,0.05,4,7.0,7.6,True,20000,25948,0.010313298553228378,0.00018980123423383618,0.98
3878,0.05,2,9.0,9.2,True,20000,25950,0.012416768819093704,0.0001896542045675486,0.98
3879,0.05,2,9.0,9.2,True,20000,25952,0.009704766795039177,0.00018950727768165783,0.98
3880,0.05,1,10.0,10.0,True,20000,25953,0.010992966592311859,0.00018936045363416844,0.98
3881,0.05,1,10.0,10.0,True,20000,25954,0.006679272744804621,0.00018921373248304422,0.98
3882,0.05,2,9.0,9.2,True,20000,25956,0.009815542958676815,0.00018906711428620844,0.98
3883,0.05,3,8.0,8.4,True,20000,25959,0.014333830215036869,0.0001889205991015435,0.98
3884,0.05,4,7.0,7.2,True,20000,25963,0.010182923637330532,0.0001887741869868914,0.98
3885,0.05,1,10.0,10.0,True,20000,25964,0.021069562062621117,0.00018862787800005316,0.98
3886,0.05,1,10.0,10.0,True,20000,25965,0.008821074850857258,0.00018848167219878936,0.98
3887,0.05,2,9.0,9.2,True,20000,25967,0.010772247798740864,0.00018833556964081974,0.98
3888,0.05,2,9.0,9.2,True,20000,25969,0.017546437680721283,0.00018818957038382325,0.98
3889,0.05,3,8.0,8.4,True,20000,25972,0.01332322508096695,0.0001880436744854382,0.98
3890,0.05,3,8.0,8.4,True,20000,25975,0.011554650031030178,0.0001878978820032618,0.98
3891,0.05,1,10.0,10.0,True,20000,25976,0.008672905154526234,0.00018775219299485072,0.98
3892,0.05,2,9.0,9.2,True,20000,25978,0.008428583852946758,0.0001876066075177206,0.98
3893,0.05,2,9.0,9.2,True,20000,25980,0.010715218260884285,0.00018746112562934632,0.98
3894,0.05,35,-44.0,-43.6,False,20000,26015,0.016184018924832344,0.00018731574738716178,0.97
3895,0.05,1,10.0,10.0,True,20000,26016,0.014988784678280354,0.0001871704728485602,0.97
3896,0.05,5,6.0,6.4,True,20000,26021,0.01638905517756939,0.00018702530207089337,0.97
3897,0.05,1,10.0,10.0,True,20000,26022,0.011409472674131393,0.0001868802351114726,0.97
3898,0.05,2,9.0,9.2,True,20000,26024,0.02222403883934021,0.0001867352720275681,0.97
3899,0.05,3,8.0,8.4,True,20000,26027,0.014650896191596985,0.00018659041287640878,0.97
3900,0.05,4,7.0,7.4,True,20000,26031,0.019636090844869614,0.00018644565771518297,0.97
3901,0.05,2,9.0,9.2,True,20000,26033,0.02263815328478813,0.00018630100660103747,0.97
3902,0.05,1,10.0,10.0,True,20000,26034,0.01526913046836853,0.00018615645959107845,0.97
3903,0.05,4,7.0,7.2,True,20000,26038,0.0165932048112154,0.0001860120167423706,0.97
3904,0.05,5,6.0,6.2,True,20000,26043,0.015122270211577415,0.00018586767811193787,0.97
3905,0.05,6,5.0,5.6,True,20000,26049,0.01461115200072527,0.00018572344375676283,0.97
3906,0.05,3,8.0,8.4,True,20000,26052,0.017874209210276604,0.0001855793137337869,0.97
3907,0.05,3,8.0,8.4,True,20000,26055,0.013921133242547512,0.00018543528809991018,0.97
3908,0.05,3,8.0,8.4,True,20000,26058,0.02060157060623169,0.00018529136691199178,0.97
3909,0.05,1,10.0,10.0,True,20000,26059,0.041138555854558945,0.00018514755022684958,0.97
3910,0.05,2,9.0,9.2,True,20000,26061,0.009103663265705109,0.00018500383810126012,0.97
3911,0.05,4,7.0,7.6,True,20000,26065,0.015828551724553108,0.0001848602305919587,0.97
3912,0.05,1,10.0,10.0,True,20000,26066,0.019656118005514145,0.00018471672775563914,0.97
3913,0.05,5,6.0,6.8,True,20000,26071,0.013173366896808147,0.00018457332964895418,0.97
3914,0.05,3,8.0,8.4,True,20000,26074,0.00820807833224535,0.0001844300363285153,0.97
3915,0.05,5,6.0,6.8,True,20000,26079,0.013228358700871468,0.00018428684785089212,0.97
3916,0.05,2,9.0,9.2,True,20000,26081,0.01067070197314024,0.00018414376427261332,0.97
3917,0.05,2,9.0,9.2,True,20000,26083,0.010203337296843529,0.0001840007856501661,0.97
3918,0.05,3,8.0,8.4,True,20000,26086,0.01988900452852249,0.000183857912039996,0.97
3919,0.05,3,8.0,8.4,True,20000,26089,0.01326621975749731,0.0001837151434985074,0.97
3920,0.05,3,8.0,8.4,True,20000,26092,0.01283404603600502,0.00018357248008206293,0.97
3921,0.05,3,8.0,8.4,True,20000,26095,0.013125906698405743,0.0001834299218469841,0.97
3922,0.05,3,8.0,8.4,True,20000,26098,0.016560235992074013,0.00018328746884955046,0.97
3923,0.05,4,7.0,7.6,True,20000,26102,0.017305437475442886,0.0001831451211460001,0.97
3924,0.05,3,8.0,8.4,True,20000,26105,0.01541787851601839,0.00018300287879252972,0.97
3925,0.05,2,9.0,9.2,True,20000,26107,0.008687736466526985,0.0001828607418452944,0.97
3926,0.05,4,7.0,7.2,True,20000,26111,0.011709267273545265,0.0001827187103604075,0.97
3927,0.05,1,10.0,10.0,True,20000,26112,0.007689270656555891,0.0001825767843939408,0.97
3928,0.05,4,-13.0,-12.8,False,20000,26116,0.01373334787786007,0.00018243496400192463,0.96
3929,0.05,1,10.0,10.0,True,20000,26117,0.00614909129217267,0.0001822932492403472,0.96
3930,0.05,1,10.0,10.0,True,20000,26118,0.008535219356417656,0.00018215164016515529,0.96
3931,0.05,2,9.0,9.2,True,20000,26120,0.009604941122233868,0.0001820101368322539,0.96
3932,0.05,2,9.0,9.2,True,20000,26122,0.007916482165455818,0.0001818687392975063,0.96
3933,0.05,5,6.0,6.0,True,20000,26127,0.009484408423304558,0.00018172744761673422,0.96
3934,0.05,2,9.0,9.2,True,20000,26129,0.01066729798913002,0.0001815862618457171,0.96
3935,0.05,3,8.0,8.4,True,20000,26132,0.012019296176731586,0.00018144518204019292,0.96
3936,0.05,3,8.0,8.4,True,20000,26135,0.012956018559634686,0.0001813042082558579,0.96
3937,0.05,4,7.0,7.2,True,20000,26139,0.013928346335887909,0.000181163340548366,0.96
3938,0.05,2,9.0,9.2,True,20000,26141,0.007703128736466169,0.00018102257897332976,0.96
3939,0.05,1,10.0,10.0,True,20000,26142,0.006134835537523031,0.0001808819235863196,0.96
3940,0.05,4,7.0,7.6,True,20000,26146,0.01209986675530672,0.00018074137444286395,0.96
3941,0.05,2,9.0,9.2,True,20000,26148,0.012433629482984543,0.0001806009315984494,0.96
3942,0.05,4,7.0,7.6,True,20000,26152,0.010363663546741009,0.0001804605951085206,0.96
3943,0.05,2,9.0,9.2,True,20000,26154,0.011614726856350899,0.00018032036502848022,0.96
3944,0.05,38,-27.0,-26.8,True,20000,26192,0.01278592087328434,0.00018018024141368887,0.96
3945,0.05,3,8.0,8.4,True,20000,26195,0.017973748967051506,0.00018004022431946512,0.96
3946,0.05,3,-12.0,-12.0,False,20000,26198,0.011244789697229862,0.00017990031380108536,0.95
3947,0.05,2,9.0,9.2,True,20000,26200,0.012104724533855915,0.00017976050991378416,0.95
3948,0.05,1,10.0,10.0,True,20000,26201,0.014862392097711563,0.00017962081271275388,0.95
3949,0.05,2,9.0,9.2,True,20000,26203,0.009801842272281647,0.00017948122225314476,0.96
3950,0.05,2,9.0,9.2,True,20000,26205,0.008312195539474487,0.00017934173859006502,0.96
3951,0.05,1,10.0,10.0,True,20000,26206,0.007820704020559788,0.00017920236177858034,0.96
3952,0.05,3,8.0,8.4,True,20000,26209,0.013126191683113575,0.00017906309187371475,0.96
3953,0.05,6,5.0,6.0,True,20000,26215,0.010537398047745228,0.0001789239289304496,0.96
3954,0.05,2,9.0,9.2,True,20000,26217,0.016032585874199867,0.00017878487300372427,0.96
3955,0.05,2,9.0,9.2,True,20000,26219,0.008590511046350002,0.00017864592414843595,0.96
3956,0.05,6,5.0,5.6,True,20000,26225,0.01252017542719841,0.00017850708241943925,0.96
3957,0.05,3,8.0,8.4,True,20000,26228,0.013453781604766846,0.00017836834787154682,0.96
3958,0.05,4,7.0,7.6,True,20000,26232,0.010135420598089695,0.0001782297205595288,0.96
3959,0.05,2,9.0,9.2,True,20000,26234,0.013093728572130203,0.00017809120053811323,0.96
3960,0.05,4,7.0,7.6,True,20000,26238,0.010663756169378757,0.0001779527878619854,0.96
3961,0.05,2,9.0,9.2,True,20000,26240,0.00958842970430851,0.0001778144825857886,0.96
3962,0.05,4,7.0,7.6,True,20000,26244,0.011062266305088997,0.00017767628476412337,0.96
3963,0.05,4,7.0,7.6,True,20000,26248,0.013833722099661827,0.00017753819445154816,0.96
3964,0.05,5,6.0,6.8,True,20000,26253,0.014263613149523735,0.00017740021170257878,0.96
3965,0.05,3,8.0,8.4,True,20000,26256,0.014126154594123363,0.00017726233657168873,0.96
3966,0.05,4,7.0,7.6,True,20000,26260,0.015810027718544006,0.0001771245691133089,0.96
3967,0.05,4,7.0,7.6,True,20000,26264,0.011982275173068047,0.00017698690938182762,0.97
3968,0.05,6,5.0,6.0,True,20000,26270,0.013723060488700867,0.00017684935743159092,0.97
3969,0.05,1,10.0,10.0,True,20000,26271,0.01407366618514061,0.00017671191331690192,0.97
3970,0.05,2,9.0,9.2,True,20000,26273,0.014441252686083317,0.0001765745770920215,0.97
3971,0.05,2,9.0,9.2,True,20000,26275,0.0244279894977808,0.00017643734881116782,0.97
3972,0.05,1,10.0,10.0,True,20000,26276,0.012045075185596943,0.00017630022852851653,0.97
3973,0.05,4,7.0,7.6,True,20000,26280,0.011255018413066864,0.00017616321629820037,0.97
3974,0.05,1,10.0,10.0,True,20000,26281,0.012707176618278027,0.00017602631217430965,0.97
3975,0.05,2,9.0,9.2,True,20000,26283,0.010992196388542652,0.0001758895162108921,0.97
3976,0.05,6,5.0,5.6,True,20000,26289,0.016158947721123695,0.0001757528284619524,0.97
3977,0.05,4,7.0,7.6,True,20000,26293,0.012932348065078259,0.00017561624898145288,0.97
3978,0.05,5,6.0,6.8,True,20000,26298,0.011096899397671223,0.00017547977782331274,0.97
3979,0.05,3,8.0,8.4,True,20000,26301,0.010357812978327274,0.00017534341504140874,0.97
3980,0.05,2,9.0,9.2,True,20000,26303,0.015150867402553558,0.0001752071606895748,0.97
3981,0.05,1,10.0,10.0,True,20000,26304,0.011374509893357754,0.00017507101482160188,0.97
3982,0.05,2,9.0,9.2,True,20000,26306,0.01824851520359516,0.0001749349774912384,0.97
3983,0.05,5,6.0,6.8,True,20000,26311,0.012877428904175758,0.0001747990487521896,0.97
3984,0.05,3,8.0,8.4,True,20000,26314,0.009384463541209698,0.00017466322865811794,0.97
3985,0.05,5,6.0,6.4,True,20000,26319,0.01598474010825157,0.00017452751726264312,0.97
3986,0.05,2,9.0,9.2,True,20000,26321,0.012912942096590996,0.00017439191461934183,0.97
3987,0.05,1,10.0,10.0,True,20000,26322,0.007403343915939331,0.00017425642078174784,0.97
3988,0.05,2,9.0,9.2,True,20000,26324,0.007906878367066383,0.0001741210358033521,0.97
3989,0.05,3,8.0,8.4,True,20000,26327,0.012406638823449612,0.00017398575973760224,0.97
3990,0.05,1,10.0,10.0,True,20000,26328,0.01714477501809597,0.0001738505926379033,0.97
3991,0.05,3,8.0,8.4,True,20000,26331,0.037248704582452774,0.000173715534557617,0.97
3992,0.05,2,9.0,9.2,True,20000,26333,0.009452423080801964,0.0001735805855500621,0.97
3993,0.05,1,10.0,10.0,True,20000,26334,0.01115837786346674,0.0001734457456685144,0.97
3994,0.05,4,7.0,7.6,True,20000,26338,0.013218697160482407,0.0001733110149662066,0.98
3995,0.05,1,10.0,10.0,True,20000,26339,0.01081355381757021,0.00017317639349632812,0.98
3996,0.05,1,10.0,10.0,True,20000,26340,0.014378141611814499,0.00017304188131202545,0.98
3997,0.05,5,6.0,6.8,True,20000,26345,0.02447325550019741,0.00017290747846640184,0.98
3998,0.05,3,8.0,8.4,True,20000,26348,0.013199090957641602,0.00017277318501251752,0.98
3999,0.05,3,8.0,8.4,True,20000,26351,0.010959076695144176,0.00017263900100338936,0.98
4000,0.05,1,10.0,10.0,True,20000,26352,0.014398492872714996,0.00017250492649199096,0.98
4001,0.05,3,8.0,8.4,True,20000,26355,0.01086315605789423,0.0001723709615312529,0.98
4002,0.05,3,8.0,8.4,True,20000,26358,0.01614471524953842,0.00017223710617406243,0.98
4003,0.05,2,9.0,9.2,True,20000,26360,0.0131126893684268,0.00017210336047326355,0.98
4004,0.05,4,7.0,7.6,True,20000,26364,0.012840673327445984,0.00017196972448165686,0.98
4005,0.05,4,7.0,7.6,True,20000,26368,0.012915851548314095,0.0001718361982519999,0.98
4006,0.05,2,9.0,9.2,True,20000,26370,0.0176759772002697,0.00017170278183700668,0.98
4007,0.05,5,6.0,6.8,True,20000,26375,0.010042035952210426,0.00017156947528934764,0.98
4008,0.05,3,8.0,8.4,True,20000,26378,0.015766069293022156,0.0001714362786616503,0.98
4009,0.05,4,7.0,7.4,True,20000,26382,0.017492610961198807,0.00017130319200649855,0.98
4010,0.05,3,8.0,8.4,True,20000,26385,0.014626572839915752,0.00017117021537643297,0.98
4011,0.05,1,10.0,10.0,True,20000,26386,0.01513053197413683,0.00017103734882395046,0.98
4012,0.05,4,7.0,7.6,True,20000,26390,0.010281328111886978,0.00017090459240150474,0.98
4013,0.05,3,8.0,8.4,True,20000,26393,0.015762126073241234,0.00017077194616150598,0.98
4014,0.05,4,7.0,7.6,True,20000,26397,0.014342292211949825,0.00017063941015632068,0.98
4015,0.05,4,7.0,7.6,True,20000,26401,0.009329467080533504,0.00017050698443827207,0.98
4016,0.05,2,9.0,9.2,True,20000,26403,0.016001977026462555,0.00017037466905963974,0.98
4017,0.05,2,9.0,9.2,True,20000,26405,0.010413138195872307,0.00017024246407265956,0.98
4018,0.05,3,8.0,8.4,True,20000,26408,0.007730937097221613,0.00017011036952952407,0.98
4019,0.05,4,7.0,7.6,True,20000,26412,0.010654822923243046,0.00016997838548238206,0.98
4020,0.05,3,8.0,8.4,True,20000,26415,0.010965718887746334,0.0001698465119833389,0.98
4021,0.05,2,9.0,9.2,True,20000,26417,0.00801107008010149,0.00016971474908445593,0.98
4022,0.05,2,9.0,9.2,True,20000,26419,0.01005024928599596,0.00016958309683775126,0.98
4023,0.05,3,8.0,8.4,True,20000,26422,0.008822442963719368,0.00016945155529519892,0.98
4024,0.05,2,9.0,9.2,True,20000,26424,0.01033568661659956,0.00016932012450872948,0.98
4025,0.05,1,10.0,10.0,True,20000,26425,0.01572153903543949,0.00016918880453022984,0.98
4026,0.05,1,10.0,10.0,True,20000,26426,0.01212781947106123,0.00016905759541154295,0.98
4027,0.05,29,-18.0,-17.4,True,20000,26455,0.012536612339317799,0.0001689264972044682,0.98
4028,0.05,1,10.0,10.0,True,20000,26456,0.007208811119198799,0.00016879550996076094,0.99
4029,0.05,5,6.0,6.8,True,20000,26461,0.014158631674945354,0.00016866463373213302,0.99
4030,0.05,3,8.0,8.4,True,20000,26464,0.01281377300620079,0.0001685338685702521,0.99
4031,0.05,3,8.0,8.4,True,20000,26467,0.026451878249645233,0.0001684032145267423,0.99
4032,0.05,1,10.0,10.0,True,20000,26468,0.014841459691524506,0.0001682726716531839,0.99
4033,0.05,26,-15.0,-14.2,True,20000,26494,0.012136230245232582,0.00016814224000111293,0.99
4034,0.05,1,10.0,10.0,True,20000,26495,0.006078781094402075,0.00016801191962202185,0.99
4035,0.05,28,-17.0,-16.6,True,20000,26523,0.014227424748241901,0.00016788171056735904,0.99
4036,0.05,2,9.0,9.2,True,20000,26525,0.012483468279242516,0.0001677516128885291,0.99
4037,0.05,3,8.0,8.4,True,20000,26528,0.027776315808296204,0.00016762162663689237,0.99
4038,0.05,3,8.0,8.4,True,20000,26531,0.018235167488455772,0.0001674917518637655,0.99
4039,0.05,6,5.0,5.6,True,20000,26537,0.015146235935389996,0.00016736198862042084,0.99
4040,0.05,4,7.0,7.6,True,20000,26541,0.011218630708754063,0.00016723233695808696,0.99
4041,0.05,2,9.0,9.2,True,20000,26543,0.010003932751715183,0.0001671027969279483,0.99
4042,0.05,3,8.0,8.4,True,20000,26546,0.009720229543745518,0.00016697336858114515,0.99
4043,0.05,2,9.0,9.2,True,20000,26548,0.011877540498971939,0.00016684405196877393,0.99
4044,0.05,5,6.0,6.8,True,20000,26553,0.009864280000329018,0.00016671484714188663,0.99
4045,0.05,3,8.0,8.4,True,20000,26556,0.011583046056330204,0.00016658575415149125,0.99
4046,0.05,1,10.0,10.0,True,20000,26557,0.010656405240297318,0.0001664567730485517,1.0
4047,0.05,3,8.0,8.4,True,20000,26560,0.008068284951150417,0.00016632790388398767,1.0
4048,0.05,5,6.0,6.4,True,20000,26565,0.013917997479438782,0.00016619914670867474,1.0
4049,0.05,3,8.0,8.4,True,20000,26568,0.008883207105100155,0.00016607050157344417,1.0
4050,0.05,39,-48.0,-48.0,False,20000,26607,0.013191189616918564,0.00016594196852908296,0.99
4051,0.05,2,9.0,9.2,True,20000,26609,0.009502716362476349,0.00016581354762633396,0.99
4052,0.05,2,9.0,9.2,True,20000,26611,0.011456516571342945,0.0001656852389158958,0.99
4053,0.05,4,7.0,7.6,True,20000,26615,0.015368741005659103,0.00016555704244842253,0.99
4054,0.05,2,9.0,9.2,True,20000,26617,0.011605296283960342,0.0001654289582745243,0.99
4055,0.05,4,7.0,7.6,True,20000,26621,0.01431689690798521,0.0001653009864447665,0.99
4056,0.05,2,9.0,9.2,True,20000,26623,0.00874883309006691,0.00016517312700967053,0.99
4057,0.05,2,9.0,9.2,True,20000,26625,0.018656648695468903,0.00016504538001971324,0.99
4058,0.05,2,9.0,9.2,True,20000,26627,0.011195080354809761,0.00016491774552532707,0.99
4059,0.05,4,7.0,7.6,True,20000,26631,0.01639416441321373,0.0001647902235769002,0.99
4060,0.05,2,9.0,9.2,True,20000,26633,0.009443526156246662,0.00016466281422477627,0.99
4061,0.05,6,5.0,5.8,True,20000,26639,0.01152963936328888,0.00016453551751925428,0.99
4062,0.05,4,7.0,7.6,True,20000,26643,0.009247053414583206,0.0001644083335105891,0.99
4063,0.05,4,7.0,7.6,True,20000,26647,0.010617062449455261,0.00016428126224899098,0.99
4064,0.05,3,8.0,8.4,True,20000,26650,0.012143104337155819,0.00016415430378462556,0.99
4065,0.05,2,-11.0,-10.8,False,20000,26652,0.01522507518529892,0.0001640274581676142,0.98
4066,0.05,2,9.0,9.2,True,20000,26654,0.008074282668530941,0.00016390072544803335,0.98
4067,0.05,2,9.0,9.2,True,20000,26656,0.01732989400625229,0.00016377410567591522,0.98
4068,0.05,1,10.0,10.0,True,20000,26657,0.030269669368863106,0.00016364759890124714,0.98
4069,0.05,4,7.0,7.2,True,20000,26661,0.010939937084913254,0.00016352120517397205,0.98
4070,0.05,3,8.0,8.4,True,20000,26664,0.017686447128653526,0.00016339492454398824,0.98
4071,0.05,5,6.0,6.8,True,20000,26669,0.009633517824113369,0.00016326875706114933,0.98
4072,0.05,6,5.0,5.8,True,20000,26675,0.011478662490844727,0.0001631427027752641,0.98
4073,0.05,4,7.0,7.6,True,20000,26679,0.011826718226075172,0.0001630167617360969,0.98
4074,0.05,4,7.0,7.6,True,20000,26683,0.008883063681423664,0.0001628909339933673,0.98
4075,0.05,4,7.0,7.6,True,20000,26687,0.013758192770183086,0.00016276521959674995,0.98
4076,0.05,1,10.0,10.0,True,20000,26688,0.011663035489618778,0.00016263961859587503,0.98
